timestamp,actual,pred_rf
2013-12-22 22:00:00,8.661,7.645174999999998
2013-12-22 23:00:00,4.0,6.8572450000000025
2013-12-23 00:00:00,11.661,9.068640000000006
2013-12-23 01:00:00,13.872,11.399075000000007
2013-12-23 02:00:00,11.073,7.617785000000002
2013-12-23 03:00:00,6.354,9.267789999999998
2013-12-23 04:00:00,9.719,10.521410000000008
2013-12-23 05:00:00,9.735,9.482354999999995
2013-12-23 06:00:00,5.031,9.516884999999995
2013-12-23 07:00:00,7.819,8.097834999999993
2013-12-23 08:00:00,8.955,9.837590000000004
2013-12-23 09:00:00,8.587,7.885870000000004
2013-12-23 10:00:00,6.493,7.258469999999997
2013-12-23 11:00:00,5.978,9.305554999999996
2013-12-23 12:00:00,5.95,10.608084999999996
2013-12-23 13:00:00,4.263,8.694154999999997
2013-12-23 14:00:00,14.596,9.587969999999999
2013-12-23 15:00:00,15.116,13.586325000000004
2013-12-23 16:00:00,6.306,9.962149999999996
2013-12-23 17:00:00,5.396,11.921775000000002
2013-12-23 18:00:00,11.068,9.956659999999998
2013-12-23 19:00:00,17.356,16.352350000000005
2013-12-23 20:00:00,15.41,18.258125
2013-12-23 21:00:00,9.494,9.918445000000006
2013-12-23 22:00:00,11.253,10.774274999999994
2013-12-23 23:00:00,4.0,8.826630000000009
2013-12-24 00:00:00,11.52,9.244594999999995
2013-12-24 01:00:00,12.704,13.178780000000016
2013-12-24 02:00:00,10.847,10.860640000000004
2013-12-24 03:00:00,14.099,10.859994999999993
2013-12-24 04:00:00,5.371,11.132409999999995
2013-12-24 05:00:00,12.133,9.469709999999997
2013-12-24 06:00:00,10.226,9.271925000000001
2013-12-24 07:00:00,15.633,11.410414999999995
2013-12-24 08:00:00,5.304,14.80965999999999
2013-12-24 09:00:00,7.947,9.297160000000007
2013-12-24 10:00:00,4.0,7.899755000000002
2013-12-24 11:00:00,13.571,8.098090000000006
2013-12-24 12:00:00,8.578,9.89752
2013-12-24 13:00:00,8.382,7.850980000000001
2013-12-24 14:00:00,11.522,12.986770000000003
