timestamp,generation_ac_kw,generation_pred_kw
2020-05-25 04:00:00,0.0,0.0
2020-05-25 05:00:00,0.0,0.0
2020-05-25 06:00:00,1232.5553571225,357.6074115037412
2020-05-25 07:00:00,5681.5236606749995,2527.533951142346
2020-05-25 08:00:00,12655.096875025,7269.879160951544
2020-05-25 09:00:00,19789.4129465,13540.257652593824
2020-05-25 10:00:00,23527.5549109,19477.95735248331
2020-05-25 11:00:00,26121.4129465,22777.785357083823
2020-05-25 12:00:00,26869.81517925,24566.96981463934
2020-05-25 13:00:00,25356.0965775,24787.065599484707
2020-05-25 14:00:00,22260.9071423,22715.133721896793
2020-05-25 15:00:00,19038.2294644,19632.766856660088
2020-05-25 16:00:00,8237.63303565,15884.047807327572
2020-05-25 17:00:00,1756.8915178525,6894.058442442309
2020-05-25 18:00:00,366.91071429125003,1366.0300254692588
2020-05-25 19:00:00,0.0,256.837500003875
2020-05-25 20:00:00,0.0,0.0
2020-05-25 21:00:00,0.0,0.0
2020-05-25 22:00:00,0.0,0.0
2020-05-25 23:00:00,0.0,0.0
2020-05-26 00:00:00,0.0,0.0
2020-05-26 01:00:00,0.0,0.0
2020-05-26 02:00:00,0.0,0.0
2020-05-26 03:00:00,0.0,0.0
2020-05-26 04:00:00,0.0,0.0
2020-05-26 05:00:00,0.0,0.0
2020-05-26 06:00:00,1324.3334821815,357.6074115037412
2020-05-26 07:00:00,6427.474107125,2591.7786386836456
2020-05-26 08:00:00,13564.181250025,7792.044473466543
2020-05-26 09:00:00,19556.60892865,14176.616715093824
2020-05-26 10:00:00,23340.60580445,19314.994539988307
2020-05-26 11:00:00,21834.221874725,22646.920982568823
2020-05-26 12:00:00,23205.121427525,21565.93606439684
2020-05-26 13:00:00,21401.853571375003,22221.779973277204
2020-05-26 14:00:00,12641.716071325001,19947.163617609294
2020-05-26 15:00:00,13133.687946475,12899.333106977589
2020-05-26 16:00:00,12265.25178565,11750.868744780073
2020-05-26 17:00:00,3434.7571428449996,9713.391567442308
2020-05-26 18:00:00,241.129017855,2540.535962964009
2020-05-26 19:00:00,0.0,168.7903124985
2020-05-26 20:00:00,0.0,0.0
2020-05-26 21:00:00,0.0,0.0
2020-05-26 22:00:00,0.0,0.0
2020-05-26 23:00:00,0.0,0.0
2020-05-27 00:00:00,0.0,0.0
2020-05-27 01:00:00,0.0,0.0
2020-05-27 02:00:00,0.0,0.0
2020-05-27 03:00:00,0.0,0.0
2020-05-27 04:00:00,0.0,0.0
2020-05-27 05:00:00,0.0,0.0
2020-05-27 06:00:00,1531.3783036125,357.6074115037412
2020-05-27 07:00:00,6052.281220275,2736.710013685346
2020-05-27 08:00:00,12545.611458375,7529.4094526715435
2020-05-27 09:00:00,17945.839821524998,13463.617860938826
2020-05-27 10:00:00,16245.633928475,18187.456165000807
2020-05-27 11:00:00,21970.96324455,17680.440669386324
2020-05-27 12:00:00,18676.310714025,21661.65502327434
2020-05-27 13:00:00,12322.686309525001,19051.612473827205
2020-05-27 14:00:00,12308.646577399999,13591.746534314294
2020-05-27 15:00:00,12875.821874925,12666.184461230088
2020-05-27 16:00:00,10559.175000025,11570.362494695073
2020-05-27 17:00:00,3200.1374999225,8519.137817504808
2020-05-27 18:00:00,192.477976195,2376.3022129182586
2020-05-27 19:00:00,0.0,134.73458333649998
2020-05-27 20:00:00,0.0,0.0
2020-05-27 21:00:00,0.0,0.0
2020-05-27 22:00:00,0.0,0.0
2020-05-27 23:00:00,0.0,0.0
2020-05-28 00:00:00,0.0,0.0
2020-05-28 01:00:00,0.0,0.0
2020-05-28 02:00:00,0.0,0.0
2020-05-28 03:00:00,0.0,0.0
2020-05-28 04:00:00,0.0,0.0
2020-05-28 05:00:00,0.0,0.0
2020-05-28 06:00:00,1434.31250002,357.6074115037412
2020-05-28 07:00:00,6635.57410715,2668.7639511705956
2020-05-28 08:00:00,13567.5625,7937.714473484044
2020-05-28 09:00:00,19467.4785714,14178.983590076325
2020-05-28 10:00:00,21559.129017749998,19252.60328991331
2020-05-28 11:00:00,26246.422320550002,21399.88723187882
2020-05-28 12:00:00,25799.924821875,24654.47637647434
2020-05-28 13:00:00,21679.9477675,24038.142349322206
2020-05-28 14:00:00,16358.20949415,20141.829554896794
2020-05-28 15:00:00,17641.11622025,15500.878502955089
2020-05-28 16:00:00,8319.532589275,14906.068536422574
2020-05-28 17:00:00,4142.4606547675,6951.3881299798095
2020-05-28 18:00:00,428.19336309525,3035.928421309759
2020-05-28 19:00:00,0.0,299.735354166675
2020-05-28 20:00:00,0.0,0.0
2020-05-28 21:00:00,0.0,0.0
2020-05-28 22:00:00,0.0,0.0
2020-05-28 23:00:00,0.0,0.0
2020-05-29 00:00:00,0.0,0.0
2020-05-29 01:00:00,0.0,0.0
2020-05-29 02:00:00,0.0,0.0
2020-05-29 03:00:00,0.0,0.0
2020-05-29 04:00:00,0.0,0.0
2020-05-29 05:00:00,0.0,0.0
2020-05-29 06:00:00,2151.15583332,357.6074115037412
2020-05-29 07:00:00,4785.124553525,3170.554284480596
2020-05-29 08:00:00,9812.829464375,6642.399785946544
2020-05-29 09:00:00,16628.970089325,11550.670465138825
2020-05-29 10:00:00,23695.1483639,17265.647352460808
2020-05-29 11:00:00,23900.585268125,22895.100774183822
2020-05-29 12:00:00,24912.453125,23012.39043977684
2020-05-29 13:00:00,23608.236607175,23416.912161509706
2020-05-29 14:00:00,17724.811160775,21491.631742669295
2020-05-29 15:00:00,15882.94375005,16457.499669592587
2020-05-29 16:00:00,11271.644196375,13675.347807282573
2020-05-29 17:00:00,4135.4892856675,9017.866254949808
2020-05-29 18:00:00,306.054166665,3031.048462939759
2020-05-29 19:00:00,0.0,214.2379166655
2020-05-29 20:00:00,0.0,0.0
2020-05-29 21:00:00,0.0,0.0
2020-05-29 22:00:00,0.0,0.0
2020-05-29 23:00:00,0.0,0.0
2020-05-30 00:00:00,0.0,0.0
2020-05-30 01:00:00,0.0,0.0
2020-05-30 02:00:00,0.0,0.0
2020-05-30 03:00:00,0.0,0.0
2020-05-30 04:00:00,0.0,0.0
2020-05-30 05:00:00,0.0,0.0
